Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
,Sunny,Medium,2,scooter,1.0,No,Urban,18,6.197867124953263
29.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,16,9.204061108012812
27.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,25,16.100152573493787
21.0,Sunny,Jam,0,motorcycle,2.0,Yes,Metropolitian,49,8.94252216432415
20.0,Fog,Medium,0,motorcycle,1.0,No,,27,9.042547607822385
24.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,27,12.410204358275573
33.0,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,39,13.745187955153046
20.0,Sandstorms,Low,2,scooter,1.0,No,Urban,12,3.0990100939449827
25.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,29,11.90287349299374
26.0,Stormy,Low,1,motorcycle,1.0,No,Urban,10,7.669768196606531
20.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,27,4.521501817012095
23.0,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,36,16.39244805934557
34.0,Stormy,Jam,2,motorcycle,2.0,No,Metropolitian,39,10.415578164604844
38.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,25,13.59260584509577
37.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,30,4.672385307196314
21.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,11,14.121309628180253
23.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,24,1.5496929322394055
21.0,Sandstorms,High,2,motorcycle,0.0,No,Metropolitian,22,1.5179990378556263
28.0,Windy,Low,2,scooter,0.0,No,Metropolitian,12,1.5514112649058258
35.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,37,7.562153377641838
21.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,16,3.0559602152009226
33.0,Fog,Low,2,scooter,1.0,No,Metropolitian,32,16.79715883296753
30.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,26,17.043150732304994
35.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,33,7.539739032523897
36.0,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,36,4.530805562970989
30.0,Sunny,Low,2,electric_scooter,0.0,No,Urban,10,3.1100870409570374
20.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24,3.1028884525491414
22.0,Windy,High,1,motorcycle,1.0,No,Metropolitian,26,6.108962178720502
,Sandstorms,Jam,1,scooter,1.0,No,Urban,28,13.593979183831362
28.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,44,13.943264150201642
,,,3,scooter,1.0,No,Metropolitian,30,18403.392525873962
35.0,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,41,16.872623278516077
34.0,Sunny,Low,0,motorcycle,0.0,No,,20,1.4673410765259325
31.0,Windy,Medium,1,scooter,0.0,No,,25,8.929739832567664
29.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,28,10.85936741861396
21.0,Cloudy,Jam,2,motorcycle,0.0,No,Urban,20,4.648810932454234
20.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,37,13.660190417820274
23.0,Windy,Jam,0,motorcycle,1.0,No,Urban,34,12.552275755914396
27.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,13,17.25937671693666
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,32,12.552275755914396
29.0,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,25,5.855682716336693
25.0,Fog,Jam,2,electric_scooter,1.0,No,Urban,34,13.993210456583567
38.0,Fog,Low,1,motorcycle,0.0,No,Urban,16,9.042704737063055
22.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,16,7.670551156750298
30.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,17.102566789919496
23.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,32,16.577467522010476
39.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,47,16.823292316394692
38.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,37,16.79612965005981
39.0,Fog,Low,1,scooter,0.0,No,Metropolitian,16,3.0989710082120365
23.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,23,13.96125180183943
33.0,Fog,Medium,0,motorcycle,3.0,Yes,Urban,43,16.821191645783845
33.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,41,10.859028405381666
31.0,Stormy,Low,1,scooter,1.0,No,Urban,21,1.5179748068736865
29.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,18,9.203411138984023
,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,34,11.903926009451327
,Cloudy,Low,0,motorcycle,1.0,No,Urban,17,1.5690347154047222
29.0,Fog,Low,2,scooter,1.0,No,Metropolitian,21,10.859198634087065
35.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,20,10.788243082110842
36.0,Windy,Medium,1,scooter,0.0,No,Urban,28,8.928193235546871
23.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,21,20.14295327564634
34.0,Windy,Jam,1,scooter,1.0,No,,32,16.63472751345692
36.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,22,7.439658832141149
22.0,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,26,7.786662082723752
38.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,32,16.824024800777703
34.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,22,13.993676750493732
32.0,Sandstorms,Medium,1,scooter,1.0,No,Urban,24,12.552275755914396
,Stormy,Low,0,motorcycle,1.0,No,Urban,21,16.365339328226373
29.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,23,10.883891742745625
24.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,30,17.063899809147276
33.0,Sunny,Low,2,electric_scooter,1.0,No,Urban,24,17.129949327337364
38.0,Windy,High,2,scooter,0.0,No,Metropolitian,32,3.01454444374032
28.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,23,4.588831209737105
23.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24,3.068218944934489
30.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,38,9.307756519895385
35.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,40,13.99363480725943
37.0,Windy,Medium,0,motorcycle,1.0,No,Urban,37,10.57168851775986
20.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,19,8.927426919167306
39.0,Cloudy,Low,1,motorcycle,1.0,No,Urban,31,12.081103812841032
25.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,37,10.983241696284242
34.0,Fog,Jam,0,motorcycle,1.0,Yes,Urban,43,10.983241696284242
21.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,12,9.06140788892475
38.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,33,7.670211891676027
39.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,29,20.212460530271784
31.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,42,19.340097241457876
22.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,25,8.928288457014252
30.0,Fog,Medium,2,motorcycle,1.0,No,Urban,15,4.531221864673841
39.0,Fog,Low,0,motorcycle,1.0,No,Urban,27,9.142588904618266
24.0,Sandstorms,Low,2,electric_scooter,1.0,No,Urban,11,14.121309628180253
,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,10,17219.63964775202
22.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,22,7.590021438430087
29.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,27,4.530901473573473
34.0,Cloudy,Low,2,scooter,1.0,No,Urban,17,1.5125398285985738
35.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,20,13.611105169020725
20.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,38,12.410873388860479
38.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,33,9.107798410221763
20.0,Stormy,High,1,motorcycle,0.0,No,Urban,13,6.028884905756944
35.0,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,17,5.984644866804196
27.0,Cloudy,Jam,2,motorcycle,0.0,No,Metropolitian,32,20.13775691483711
21.0,Sandstorms,Medium,2,electric_scooter,0.0,No,Metropolitian,24,10.549643455118284
30.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,49,10.846831683111873
22.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19,16.611108704814665
22.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,34,8.927789411306131
23.0,Sandstorms,Low,0,motorcycle,,No,Urban,17,20.21242765065459
34.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,31,9.142942050409372
22.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,22,10.84739424499801
30.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,36,13.764718900460139
35.0,Windy,Low,0,motorcycle,1.0,No,Urban,34,2.9760382618044683
24.0,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,25,5870.456083720747
23.0,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,24,19.730013677494053
26.0,Fog,Medium,2,electric_scooter,2.0,No,Metropolitian,37,12.14251877438058
28.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,15,12.142093636687232
,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,33,19.446805060688792
33.0,Cloudy,High,1,motorcycle,1.0,No,Urban,29,2.992358190004506
25.0,Windy,Jam,1,scooter,1.0,No,,23,17.25937671693666
36.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,18,7.536105682491125
26.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,37,20.80715937023001
30.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,17,17.041437201308202
24.0,Stormy,Low,1,scooter,0.0,No,Urban,18,1.5105048384811501
32.0,Windy,Jam,0,motorcycle,0.0,No,Urban,39,12.082261071804195
22.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,37,13.993119750005379
,Sunny,Low,2,electric_scooter,0.0,No,Urban,15,3.0143866935142984
35.0,Windy,Jam,2,scooter,1.0,No,Urban,34,12.552275755914396
28.0,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,35,13.99363508247081
25.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,15,12.39246562577745
31.0,Stormy,High,1,motorcycle,1.0,No,Urban,25,6.219419664894865
38.0,Cloudy,Medium,1,motorcycle,1.0,Yes,Urban,43,19.730013677494053
34.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,48,20.829147892091495
23.0,Windy,High,2,electric_scooter,0.0,No,Urban,22,6.198357357933919
20.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Urban,27,13.96160834095749
33.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,34,13.942662529052548
21.0,Fog,Low,2,scooter,0.0,No,Urban,20,13.944605804276241
28.0,Cloudy,Jam,2,electric_scooter,1.0,No,,42,12.089539264117821
22.0,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,36,16.611241863997247
37.0,Fog,Low,2,electric_scooter,0.0,No,Urban,15,9.16245242046385
,Sunny,Jam,1,scooter,0.0,No,,22,19.340097241457876
35.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,25,7.6358439565591985
29.0,Stormy,Jam,2,electric_scooter,1.0,No,Urban,22,20.140905255245308
37.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,35,12.081089159931416
29.0,Fog,High,0,motorcycle,1.0,No,Metropolitian,24,6.108657243547513
38.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,29,9.329126598830861
37.0,Fog,Low,1,scooter,1.0,No,Metropolitian,36,19.63239018878742
36.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,33,16.69594087758143
30.0,Cloudy,Medium,0,motorcycle,2.0,No,Urban,46,16.82470009074351
32.0,Fog,High,1,scooter,1.0,No,Urban,32,6.0289175975154645
31.0,Fog,Medium,0,motorcycle,3.0,No,Metropolitian,49,16.37462198536497
21.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37,10.844210959494212
24.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,27,14.121309628180253
20.0,Sandstorms,Jam,1,motorcycle,0.0,No,Urban,22,13.660304126218417
34.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,18,3.1380694073889375
31.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,26,9.204558934599385
39.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,21,7.7745197283682295
22.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,27,3.0206490444019702
22.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,16,9.344169191187254
25.0,Fog,Jam,1,motorcycle,1.0,No,Urban,30,13.943159409182988
21.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,29,3.0590935551867853
26.0,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,18,3.102818257793172
23.0,Windy,Jam,2,scooter,0.0,No,,18,17.103132401332328
25.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,16,9.074436846460618
31.0,Windy,Low,1,scooter,0.0,No,Metropolitian,15,10.415110423098904
22.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,18,17.25937671693666
21.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,11,13.5633674810197
35.0,Sandstorms,High,2,motorcycle,1.0,No,Urban,29,6.135753835850377
21.0,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,26,16.696505540691582
36.0,Fog,Low,2,motorcycle,0.0,No,Metropolitian,18,3.1380694073889375
36.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,21,17.25937671693666
26.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,23,9.161008089283115
27.0,Windy,High,1,scooter,1.0,No,Metropolitian,11,3.02166368351714
32.0,Sandstorms,Medium,1,scooter,1.0,No,Urban,25,6.118155829484073
,Sunny,Medium,2,electric_scooter,1.0,No,Urban,21,4.4885668161643215
38.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21,4.46512738686611
32.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,24,1.5103593182783828
24.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,27,12.394039281844009
28.0,Windy,Low,2,scooter,0.0,No,Urban,11,3.1097808850163067
30.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,37,19.65934405227445
20.0,Fog,High,2,electric_scooter,1.0,No,Metropolitian,33,6.164210756452485
34.0,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,27,9.07447898190687
20.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,13,1.4640077979558657
25.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,15,9.245997715924586
25.0,Sunny,High,0,motorcycle,1.0,No,Metropolitian,44,1.507297708138871
26.0,Sunny,Medium,1,motorcycle,0.0,,Urban,10,10.432729193117007
22.0,Sandstorms,Low,2,scooter,0.0,No,,13,13.611208451751823
24.0,Stormy,Low,0,motorcycle,1.0,No,Urban,25,4.534177601970298
24.0,Sunny,High,0,motorcycle,1.0,No,Metropolitian,45,1.5340818368746136
29.0,Sandstorms,Jam,1,scooter,0.0,No,Urban,28,13.745572504565807
37.0,Cloudy,Medium,2,scooter,2.0,No,Metropolitian,44,10.550069974190382
37.0,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,31,7.618934925450059
28.0,Windy,Medium,2,scooter,1.0,No,Urban,20,13.764608571582343
37.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,19,9.204105757163974
23.0,Fog,Jam,1,motorcycle,2.0,No,Metropolitian,37,16.82479191121949
36.0,Fog,Low,2,scooter,0.0,No,Metropolitian,15,3.025020099127015
25.0,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,17,10.704957546119868
38.0,Stormy,High,2,electric_scooter,0.0,No,Metropolitian,29,6.196872084446659
21.0,Sandstorms,Jam,1,motorcycle,1.0,No,Urban,25,17.040701348760326
25.0,Sandstorms,Jam,2,electric_scooter,0.0,No,Metropolitian,10,9.32995691639106
30.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,4.459704969454178
23.0,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,20,19.730013677494053
22.0,Windy,High,1,scooter,0.0,No,Urban,13,6.1185922541307365
33.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,21,13.765369600431754
,,,3,electric_scooter,1.0,No,Metropolitian,36,17.25937671693666
38.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.198294172347366
32.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,26,4.707104052532131
26.0,Fog,Low,2,motorcycle,1.0,No,Metropolitian,18,7.669746054109187
30.0,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,19,7.551916878328149
20.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,17,1.5690347154047222
27.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,18,7.647844017126521
20.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,42,13.945492012958097
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,10.415578164604844
38.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,21,7.648215327844155
34.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,19,4.6722326193285015
27.0,Stormy,Medium,1,scooter,1.0,No,Urban,22,7.55147768893424
33.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,47,10.736506622051168
29.0,Fog,Low,2,electric_scooter,0.0,No,Urban,14,4.648989856107341
39.0,Fog,Low,0,motorcycle,1.0,Yes,Metropolitian,44,10.549643455118284
27.0,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,22,7.637970360616425
35.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,21,13.61109240706194
26.0,Fog,Jam,2,scooter,2.0,No,Urban,41,20.13716524271883
22.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,11,3.0681243652003483
38.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,33,4.589053886940537
29.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,19,20.826810752741338
29.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,16,19.321709138734988
23.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24,12.142680239882512
32.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,23,4.52158203730614
24.0,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,19,19.340128268587073
25.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,20,14.121309628180253
36.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,40,13.661199383826538
,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,43,12.142706560602194
33.0,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,15,16.69518872988874
28.0,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,24,9.296566687565383
36.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,14,4.648349677934942
20.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,21,7.669593796336562
20.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,31,17.25937671693666
25.0,Sunny,Jam,2,scooter,0.0,No,Urban,10,12.234070096218902
30.0,Fog,High,0,motorcycle,0.0,No,Metropolitian,27,6.135765048576284
28.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,41,10.983241696284242
37.0,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,24,10.983241696284242
23.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,27,4.707104052532131
39.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,11.902924672838564
36.0,Cloudy,High,1,scooter,1.0,No,Metropolitian,28,1.51798712661804
35.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,16,4.581418791918972
22.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29,1.5514402596192753
25.0,Fog,Medium,0,motorcycle,1.0,No,Semi-Urban,44,16.69650038652256
28.0,Sunny,Medium,0,motorcycle,,No,Metropolitian,16,4.488565830479041
20.0,Sunny,Low,2,motorcycle,1.0,No,Urban,20,3.0360482406799654
25.0,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,44,19.940715990099818
20.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,23,12.082423061296744
20.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,37,12.552275755914396
38.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,21,12.142584811478201
39.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,33,20.138426124805285
38.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,40,8.927480425054231
22.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,16,7.63428071943171
21.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,16,7.647792401997623
36.0,Sandstorms,Low,2,scooter,1.0,No,Urban,23,1.5102682507811203
30.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,20,12.270997217360403
38.0,Windy,Medium,1,scooter,1.0,No,Urban,32,4.589006535756058
38.0,Sunny,Jam,2,scooter,1.0,No,Urban,22,14.121309628180253
24.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,34,6.07144819276444
21.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,20,11.891391349003445
27.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,36,12.458820360776192
29.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,19,13.806307264632855
20.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,44,16.610672955997156
21.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,30,20.144000349550186
21.0,Sunny,Low,1,scooter,1.0,No,Urban,18,2.9761321419028017
29.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,29,10.572487634373488
,,,3,scooter,1.0,No,Metropolitian,19,6.049679408115345
27.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,11,8.782872563287754
26.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,20,4.648799378421782
39.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,24,4.464417671579878
26.0,Windy,Low,2,scooter,0.0,No,Metropolitian,19,16.614314977476777
37.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,22,1.5549518594052953
37.0,Sunny,High,0,motorcycle,1.0,No,Urban,27,6.2194302015666025
26.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,21,16.69649188209794
37.0,Fog,Low,0,motorcycle,1.0,No,Urban,29,1.53411592989738
28.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,32,13.661199383826538
35.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,29,1.5514033908342408
39.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,24,3.109767295530947
29.0,Sunny,Low,1,motorcycle,0.0,No,Urban,24,1.5340717607692733
29.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,28,1.4880566842227019
32.0,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,41,13.806237934463722
22.0,Fog,Low,0,motorcycle,1.0,No,Urban,22,3.059094162826021
,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,19,20.212141467652756
23.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,37,10.432808428230102
31.0,Windy,Low,2,scooter,0.0,No,Metropolitian,18,20.539426757587478
22.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,23,9.066849923265133
32.0,Fog,Low,1,scooter,1.0,No,Urban,17,7.845173108613386
36.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,30,9.414207472710384
32.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,25,19.94141948783
33.0,Windy,High,1,scooter,1.0,No,Metropolitian,27,3.1147167205689104
39.0,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,33,9.046816088802055
31.0,Stormy,High,0,motorcycle,1.0,No,Urban,32,6.108472828203271
31.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,28,4.465068381023686
39.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,35,13.390474440530125
23.0,Fog,Low,1,scooter,1.0,No,Metropolitian,18,7.756712515848981
34.0,Cloudy,Medium,2,scooter,2.0,No,Metropolitian,39,10.860006649397052
28.0,Fog,Medium,1,scooter,2.0,No,Metropolitian,39,17.04433635466002
37.0,Fog,Low,2,scooter,0.0,No,Urban,16,1.52973448839228
28.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,22,10.846059677370391
22.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,27,4.471473005449738
39.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,32,6.071478423806077
23.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,19,13.804833300940194
27.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,12,3.025030653821495
31.0,Sandstorms,Medium,1,motorcycle,0.0,No,Urban,25,8.928237201172891
30.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,25,6.136313894528232
35.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,39,10.687630840937478
39.0,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,27,20.839226755308367
21.0,Stormy,High,2,scooter,1.0,No,Metropolitian,25,6.07211265889182
23.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,15,7.551093149239606
,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.601874452778276
27.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24,3.0534544255650093
26.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,15,16.823292316394692
36.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,45,19.882988848754568
37.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,23,1.5238900154711508
20.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,17,20.82829451699863
35.0,Cloudy,Jam,1,scooter,1.0,No,Urban,26,9.067335990426125
32.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,32,16.872734408010622
29.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,27,8.782787578435395
35.0,Sunny,Jam,2,motorcycle,1.0,No,Urban,31,17.10253141310309
38.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,32,16.79612965005981
,,,3,scooter,0.0,No,Metropolitian,33,4.648417563481357
22.0,Stormy,Jam,1,scooter,0.0,No,Metropolitian,22,20.82829451699863
36.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,40,20.489601828138436
30.0,Sunny,Jam,2,scooter,1.0,No,Metropolitian,24,19.59126114572916
37.0,Windy,Low,2,scooter,1.0,No,Urban,25,3.0591180307605854
30.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,25,12.098952979699199
35.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,28,7.439985356282967
32.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,27,19.34490682154861
22.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,30,9.343471539445867
27.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,34,20.1660269380268
31.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,28,9.414207472710384
32.0,Cloudy,Low,2,electric_scooter,1.0,No,Urban,18,9.295364404085745
35.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,30,9.294705791241629
