Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
26.0,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,11,6.13624818187495
25.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,17,3.0477532737965025
23.0,Cloudy,Jam,1,scooter,1.0,No,,33,4.579688289809493
39.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,28,9.162088233924923
24.0,Stormy,Medium,1,scooter,1.0,No,Urban,26,16.622841671723474
35.0,Stormy,Jam,2,scooter,0.0,No,Metropolitian,31,19.849664698188136
35.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,22,4.653886193068267
32.0,Fog,Low,0,motorcycle,1.0,No,,25,1.5496181081278617
35.0,Sunny,Medium,0,motorcycle,1.0,No,Urban,35,10.884116941798958
32.0,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,42,10.883716478923029
33.0,Fog,Low,2,motorcycle,1.0,No,Metropolitian,35,12.081103812841032
,Stormy,High,0,motorcycle,1.0,No,Metropolitian,37,5.868987360627585
21.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,18,10.983241696284242
29.0,Sandstorms,Low,1,scooter,0.0,No,Urban,11,12.062973163577762
21.0,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,36,17.042862519365322
36.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,22,9.32946504329119
21.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,19,17.10422194659917
28.0,Fog,High,0,motorcycle,0.0,No,Urban,21,1.52957981368424
27.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,16,20.827706441684395
31.0,Windy,Jam,0,motorcycle,1.0,No,,34,9.177225998300313
32.0,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,34,16.793999796074814
37.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,21,12.142706560602194
39.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,37,13.805866600777579
38.0,Windy,Low,2,scooter,1.0,No,Metropolitian,28,10.405069829459707
20.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,31,10.624594799022637
24.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21,9.2945299033058
31.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,15,19.59090194034308
33.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,31,12.081730065273959
24.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,18,3.016018089747595
30.0,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,18,4.601965759352709
29.0,Stormy,Low,1,motorcycle,0.0,No,Urban,12,1.5690347154047222
35.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,24,4.531317330937984
24.0,Windy,Medium,1,motorcycle,1.0,No,Urban,24,10.415120895786556
24.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,12,4.583876758825484
31.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,13.563126557577556
20.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,13,17.044162145029446
31.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,29,10.573443732569277
32.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,26,7.845173108613386
34.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,29,4.5715672511744465
23.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,14,4.588614628081121
27.0,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,24,9.414207472710384
,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,28,7.5517872473184555
32.0,Cloudy,High,1,scooter,0.0,No,Urban,33,3.0146251453626203
35.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,23,19.844234597378588
24.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,41,16.872623278516077
32.0,Fog,High,1,scooter,1.0,No,Urban,32,6.0289175975154645
25.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,48,10.859283040288215
23.0,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,13,7.439646912705203
39.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,15,8.917472939162302
23.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,19,13.962610508154095
30.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,47,14.016248764498329
22.0,Windy,Low,2,scooter,0.0,No,Metropolitian,19,3.098496000363412
25.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,19,7.774533589022428
37.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,17,12.552275755914396
23.0,Sandstorms,Medium,1,motorcycle,0.0,No,Urban,20,12.235732851646777
32.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,38,6.197217478385286
50.0,,,3,scooter,1.0,No,Metropolitian,14,17126.119207082913
30.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,35,13.961938640577822
28.0,Windy,High,2,scooter,0.0,No,Metropolitian,26,3.0160477976836337
34.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,27,7.647114002189679
32.0,Windy,Jam,0,motorcycle,1.0,No,Urban,42,16.366036185589195
33.0,Cloudy,High,2,electric_scooter,1.0,No,Metropolitian,34,6.219456753001566
25.0,Windy,Medium,0,motorcycle,1.0,No,Urban,36,19.3401463924332
38.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,46,19.8570306806362
20.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,33,6.072107699343518
33.0,Cloudy,Medium,0,motorcycle,2.0,Yes,Metropolitian,48,19.731126349230966
38.0,Sandstorms,Jam,0,motorcycle,3.0,No,Metropolitian,47,9.308411100114
26.0,Fog,High,2,scooter,1.0,No,Metropolitian,30,6.0314664054696205
25.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,37,10.983241696284242
37.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,42,13.993853622294157
32.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,20,9.414207472710384
32.0,Stormy,Low,2,scooter,1.0,No,Urban,28,20.212363674870236
30.0,Cloudy,Medium,2,motorcycle,0.0,No,Metropolitian,30,13.805626960612091
32.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,20,13.942401801169584
34.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,27,9.042704737063055
32.0,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,32,4.707104052532131
29.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,46,13.961679428629168
25.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,35,12.082468598924459
22.0,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,23,4.648172911966466
38.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,32,4.671900178445237
27.0,Stormy,Medium,2,scooter,0.0,No,Metropolitian,21,20.139489814110945
27.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,18,9.329408318917828
20.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,16,1.5493596914282974
34.0,Fog,Low,2,scooter,0.0,No,Metropolitian,18,3.06832809074694
36.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,16,1.5493046440218532
33.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,12,1.5413266047243892
21.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,27,4.531299613902238
30.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,37,12.14306863645734
37.0,Sunny,Low,0,motorcycle,1.0,No,,31,13.390909796014382
38.0,Windy,High,2,scooter,0.0,No,Metropolitian,34,1.5514232908129264
25.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,19,12.055325619956319
38.0,Windy,Low,1,motorcycle,0.0,No,Metropolitian,22,7.774411302442309
38.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,25,7.336476822951788
31.0,Sandstorms,High,2,scooter,1.0,No,Metropolitian,33,1.4905475456129365
26.0,Stormy,High,2,motorcycle,1.0,No,Metropolitian,24,6.136214313764978
28.0,Stormy,Jam,1,motorcycle,1.0,No,Urban,22,10.859283040288215
28.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,16,1.512534552272814
29.0,Cloudy,High,2,scooter,1.0,No,Metropolitian,29,6.205443615404496
27.0,Sandstorms,High,0,motorcycle,2.0,No,,35,6.108360812908674
22.0,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,28,13.742674023125222
29.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,22,10.624490627783038
20.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,22,20.141320056381183
32.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,38,12.27013530437996
26.0,Sunny,Low,0,motorcycle,0.0,No,Urban,12,1.5296519721962778
26.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,19,4.530937734986647
39.0,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,15,7.439985356282967
39.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,26,13.660333743166278
32.0,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,32,13.39091144683634
35.0,Fog,Jam,1,motorcycle,1.0,Yes,Urban,47,16.61668884062656
29.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,17,4.463835175285589
26.0,Cloudy,Medium,2,scooter,0.0,No,Urban,12,6.0277133346279195
23.0,Sandstorms,Low,1,scooter,1.0,No,Urban,12,1.549492895278265
23.0,Sandstorms,Jam,1,scooter,0.0,No,Urban,20,4.588834564304853
37.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,26,19.340764837528944
26.0,Cloudy,Medium,2,electric_scooter,1.0,,Urban,10,4.52174590354566
,,,3,scooter,1.0,No,Metropolitian,21,6.111750895620894
,Sandstorms,High,2,scooter,1.0,No,Urban,22,6.10669354021321
29.0,Fog,High,1,scooter,1.0,No,Metropolitian,22,6.0289175975154645
38.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,40,6.041017442007462
21.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,10,4.648470467137441
,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,25,17572.689124075805
21.0,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,27,19.321782231784844
36.0,Sunny,Low,2,electric_scooter,0.0,,Metropolitian,11,7.552026138180965
,,,3,motorcycle,0.0,No,Metropolitian,12,1.5514770796415487
34.0,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,38,12.394021743080922
38.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,27,12.39516797402465
33.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,35,12.271866644290368
26.0,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,20,16.695945260596357
35.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,28,19.63445092983647
31.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,41,13.804584210271347
37.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,38,4.707104052532131
38.0,Windy,High,0,motorcycle,1.0,Yes,Metropolitian,41,1.5271543706841988
28.0,Stormy,Low,1,scooter,0.0,No,Urban,11,1.5690347154047222
38.0,Windy,Medium,1,motorcycle,1.0,No,Urban,31,5.961635079105995
38.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,39,7.647792401997623
35.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,25,19.94039158436463
33.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,17,13.39091144683634
34.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,31,9.329363924112965
33.0,Cloudy,Medium,2,scooter,0.0,No,Urban,15,6.229376076976494
38.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,25,4.531237447473479
24.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,18,12.098902980591932
22.0,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,19,4.391668535202653
34.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,35,16.57774743864916
32.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,46,10.858669403180437
20.0,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,18,4.707104052532131
,Cloudy,Medium,1,scooter,1.0,No,Urban,32,12.396259636750276
38.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,29,1.5296302853760542
25.0,Stormy,Low,1,scooter,0.0,No,Urban,11,13.59255263372884
20.0,Stormy,Medium,0,motorcycle,1.0,No,,25,10.844486788384007
23.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,35,6.219677761888663
33.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,26,7.704818726560172
22.0,Cloudy,Jam,2,motorcycle,0.0,No,Metropolitian,29,4.463998184431634
27.0,Windy,Jam,0,motorcycle,0.0,No,,19,7.6479088286887755
21.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,36,19.589860370731515
20.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,22,7.551093149239606
24.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,43,12.057156616707074
25.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,19,3.1380694073889375
32.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,32,9.203603646445394
,Sunny,Jam,2,scooter,1.0,No,,24,8.927789411306131
25.0,Stormy,Jam,1,scooter,0.0,No,Metropolitian,20,20.13785787559357
24.0,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,15,13.993230923259896
39.0,Cloudy,Medium,1,motorcycle,2.0,No,Metropolitian,39,10.472387222667646
35.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,17,7.747334644263657
28.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,18,13.944605804276241
36.0,Sunny,Medium,1,motorcycle,1.0,No,Urban,19,19.73096126394095
29.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,30,16.823086316712892
30.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,42,9.061597007035513
32.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,4995.838492224633
20.0,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,11,1.51806015615622
32.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,36,12.393130080882313
36.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,33,9.30751635429083
,,,3,electric_scooter,,No,Metropolitian,23,20.16659983205119
,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,39,16.695279587363153
39.0,Windy,Low,2,motorcycle,1.0,No,Urban,22,10.738136234232902
35.0,Sunny,High,1,scooter,1.0,No,Urban,20,6.118020607368754
30.0,Sandstorms,Medium,1,motorcycle,0.0,No,Metropolitian,33,19.941319238627205
33.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,18,13.391658696402144
39.0,Fog,Jam,1,motorcycle,1.0,Yes,Metropolitian,45,12.395333516408236
23.0,Windy,Jam,1,motorcycle,0.0,No,,26,4.46512738686611
27.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,24,16.694595026696987
35.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,34,9.177049632235144
20.0,Sunny,Medium,1,motorcycle,,No,Urban,18,13.961679428629168
31.0,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,32,7.670169545372539
33.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,32,7.7456765241019445
34.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,34,16.760222997504336
27.0,Windy,Low,1,scooter,1.0,No,Metropolitian,13,1.4880947062710086
37.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,4.707104052532131
31.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,9.107215808103962
21.0,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,17,10.689046567961848
39.0,Sandstorms,Medium,2,scooter,2.0,No,Metropolitian,34,7.67018651199344
37.0,Fog,High,0,motorcycle,1.0,No,Metropolitian,27,6.041577354033813
37.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,24,7.845173108613386
23.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,38,7.67052558411646
31.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,45,19.849922765880866
38.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,43,17.03947169055914
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,16.695410883026362
35.0,Stormy,Medium,2,scooter,1.0,No,Urban,37,16.872188672183736
24.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,15,4.532421028606297
34.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,20,13.740737825926681
30.0,Cloudy,Jam,2,motorcycle,2.0,No,Metropolitian,41,20.16674507207519
30.0,Windy,Medium,0,motorcycle,1.0,No,,38,13.561204009757175
37.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,26,6.031833275316977
33.0,Fog,High,2,motorcycle,1.0,No,Metropolitian,32,1.5125287367950533
35.0,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,16,9.329347284017294
20.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,15,3.0209288906743756
22.0,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,39,4.648820436755552
30.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,30,7.745892925201073
36.0,Stormy,High,2,motorcycle,1.0,No,Metropolitian,34,6.198357357933919
20.0,Sandstorms,Jam,2,scooter,1.0,No,Urban,25,13.562011132719297
29.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,36,1.5070049749655792
34.0,Stormy,Jam,0,motorcycle,2.0,Yes,Metropolitian,46,13.661064865061226
32.0,Fog,High,2,scooter,2.0,No,Metropolitian,39,5.9461554745381315
32.0,Sunny,High,2,motorcycle,1.0,No,Metropolitian,21,3.0139588709850593
34.0,Stormy,Low,2,electric_scooter,1.0,No,Urban,25,3.0992292872260374
24.0,Windy,High,2,scooter,1.0,No,Urban,21,1.5271741659788676
36.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,30,12.09895659021292
39.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,29,1.4866376270946042
27.0,Windy,Low,0,motorcycle,1.0,No,Urban,23,10.883802871295954
34.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,34,1.4880566842227019
26.0,Fog,Low,1,motorcycle,0.0,No,Metropolitian,10,7.774272480836282
25.0,Windy,Low,1,motorcycle,1.0,No,Urban,17,3.0820469060276725
35.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,33,7.539739032523897
32.0,Stormy,Jam,0,motorcycle,3.0,No,Metropolitian,45,12.458702907168945
35.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,28,10.859243692618957
,,,3,electric_scooter,0.0,No,Metropolitian,21,4688.139331272946
22.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,24,20.212363674870236
27.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,26,19.59009856812415
,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,38,14.121309628180253
22.0,Cloudy,Jam,1,motorcycle,0.0,No,Metropolitian,34,20.213749305783026
27.0,Fog,Low,2,motorcycle,1.0,No,Metropolitian,29,10.687541344886501
25.0,Stormy,Low,1,motorcycle,0.0,No,Urban,10,10.472389102413842
22.0,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,17,9.294981402880982
38.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,29,7.645714859545972
22.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,24,4.602180090266072
32.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,54,16.823768285553772
32.0,Fog,Low,2,motorcycle,0.0,No,Metropolitian,25,16.611241863997247
36.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,33,4.4639601175284085
37.0,Windy,High,1,scooter,1.0,No,Metropolitian,31,6.205619093031977
26.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,18,16.8739423417276
27.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,21,9.307994788103352
30.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,21,12.41043231825001
27.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,20,3.0989560036559602
27.0,Sunny,Medium,0,motorcycle,0.0,No,Urban,19,12.271931674508645
20.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,22,16.872139881746353
36.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,35,4.521743441359798
36.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,19.028229477774914
31.0,Fog,Jam,1,scooter,2.0,No,Metropolitian,41,16.635180987928408
39.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,4.664774304201985
37.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,42,3.068235552073069
28.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,22,1.5690347154047222
36.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,17,3.102778532996167
38.0,Fog,Jam,2,scooter,1.0,No,Urban,43,16.87340346863218
,Fog,Medium,1,motorcycle,1.0,No,,19,6.049848888722569
24.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,10,7.747250131783333
34.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,29,4.52158203730614
30.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,25,13.747935433701342
38.0,Cloudy,High,1,scooter,1.0,No,Metropolitian,28,3.0986894561589557
36.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,36,19.073106603644696
28.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,18,1.5690347154047222
34.0,Sunny,Medium,2,motorcycle,,No,Metropolitian,21,6.276138627413788
31.0,Stormy,Jam,1,motorcycle,1.0,No,Urban,44,16.80212851630557
38.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,32,4.602245114611492
39.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,29,20.243125611344436
34.0,Sunny,Jam,2,scooter,1.0,No,Metropolitian,16,5870.456083720747
39.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,27,3.0208643922773284
39.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,39,16.79612965005981
25.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,23,17.041437201308202
27.0,Sunny,Jam,0,motorcycle,3.0,No,Urban,50,8.927404257514164
22.0,Cloudy,High,2,motorcycle,1.0,No,Metropolitian,24,6.041577354033813
37.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,26,4.5541099145681745
24.0,Fog,Low,1,scooter,1.0,No,Metropolitian,19,3.099243404030397
25.0,Fog,Low,0,motorcycle,1.0,No,Urban,21,1.529598495160872
37.0,Sandstorms,High,0,motorcycle,2.0,No,Metropolitian,41,6.071959917195017
26.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,24,7.55658016154496
38.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,30,6.041138156549961
31.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,25,7.562215964137628
39.0,Sunny,Medium,0,motorcycle,2.0,No,Metropolitian,39,11.709842696032588
24.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,23,7.747336178631792
38.0,Sunny,Low,1,scooter,1.0,,Metropolitian,13,2.9760623754432474
,,,3,scooter,1.0,No,Metropolitian,17,1.5495264997487161
22.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,12,9.042547607822385
21.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,17,1.529404811880711
34.0,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,26,16.821156587990316
32.0,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,15,4.588393415148507
26.0,Sunny,High,2,scooter,0.0,No,Urban,13,1.4881912567305338
31.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,48,13.743100261060386
20.0,Stormy,Jam,1,scooter,0.0,No,Metropolitian,20,12.08174949752452
28.0,Stormy,High,2,scooter,0.0,No,Metropolitian,13,6.198689098998072
32.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,26,4.6022298948329174
,Fog,Jam,0,motorcycle,2.0,No,Urban,40,10.738078032534391
29.0,Windy,Jam,1,scooter,1.0,No,Urban,29,7.74607909737689
21.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,29,3.0209048437880344
27.0,Cloudy,Medium,2,electric_scooter,0.0,No,Metropolitian,13,6.041610424267577
38.0,Stormy,Medium,1,motorcycle,1.0,No,Urban,38,10.415104203648253
32.0,Windy,Low,2,scooter,0.0,No,Urban,16,16.623531520160242
21.0,Cloudy,Medium,2,electric_scooter,2.0,No,Metropolitian,39,20.827447703007383
20.0,Windy,Low,2,scooter,0.0,No,Metropolitian,11,4.589078879821043
31.0,Cloudy,High,0,motorcycle,0.0,No,Metropolitian,30,6.118387412583633
23.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,28,5.9518321918394275
30.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,37,19.939991178012804
27.0,Stormy,High,1,motorcycle,1.0,,Urban,12,3.1028522086456105
23.0,Fog,Medium,2,scooter,1.0,No,Urban,33,16.45570505745577
20.0,Sandstorms,Low,2,scooter,,No,Metropolitian,12,17.040675423590812
35.0,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,15,20.24399554034944
32.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,35,10.403750522586712
39.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,10.846008142377507
39.0,Windy,Jam,0,motorcycle,3.0,No,Semi-Urban,49,13.173443058595067
24.0,Cloudy,Low,2,scooter,1.0,No,Urban,21,12.552275755914396
27.0,Sunny,Jam,2,scooter,0.0,No,Urban,15,20.827572697496162
29.0,Sunny,High,2,scooter,0.0,No,Urban,12,5.855496494639664
33.0,Cloudy,High,1,scooter,1.0,No,Metropolitian,38,6.197217478385286
32.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,31,7.646622917690788
38.0,Fog,Medium,2,electric_scooter,1.0,No,Urban,18,9.307969804594673
36.0,Sunny,Jam,1,scooter,1.0,No,Urban,19,7.5897674326727005
34.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,31,12.395241983211326
34.0,Cloudy,Low,1,scooter,1.0,No,Urban,18,7.845173108613386
36.0,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,28,1.5295061121281768
34.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,33,7.535714912807709
24.0,Cloudy,Medium,2,electric_scooter,1.0,No,Urban,39,13.99370174353592
32.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,29,11.968444015819024
39.0,Sunny,Medium,0,motorcycle,0.0,No,Urban,23,4.707104052532131
,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,25,4.653886193068267
32.0,Stormy,Jam,2,motorcycle,1.0,No,Urban,31,7.3191293200426
33.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,26,7.589520689727855
27.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,39,13.660196747007127
24.0,Sandstorms,Medium,1,scooter,1.0,No,Urban,29,17.045251004667662
34.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,15,1.52957981368424
25.0,Cloudy,High,2,motorcycle,0.0,No,Metropolitian,21,5.868987360627585
21.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,24,10.738460547225039
38.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,33,16.82258132783111
